id,age,sex,job_id,marital,education_id,default,housing,loan,city
27939,43,male,3,married,7,no,yes,no,New York
27940,28,male,3,single,2,no,no,no,Houston
27941,30,male,4,single,7,no,yes,yes,Chicago
27942,28,male,3,single,2,no,no,no,Phoenix
27943,32,male,3,single,7,no,yes,no,Chicago
27944,28,male,3,single,2,no,no,no,New York
27945,32,female,3,single,7,no,unknown,unknown,Houston
27946,34,male,5,single,7,no,no,no,Chicago
27947,32,female,3,single,7,no,unknown,unknown,Chicago
27948,34,male,5,single,7,no,yes,no,Houston
27949,34,male,5,single,7,no,yes,no,Houston
27950,32,male,3,single,7,no,yes,yes,Los Angeles
27951,80,male,6,married,1,unknown,yes,no,Los Angeles
27952,80,female,6,married,1,unknown,no,no,Phoenix
27953,32,male,3,single,7,no,yes,no,Chicago
27954,32,female,3,single,7,no,yes,no,Los Angeles
27955,21,male,12,single,1,no,no,no,Los Angeles
27956,32,male,3,married,7,no,yes,no,New York
27957,32,male,3,single,7,no,yes,no,New York
27958,32,male,3,married,7,no,yes,yes,Houston
27959,62,female,3,married,2,no,no,no,Houston
27960,32,female,3,single,7,no,no,no,Los Angeles
27961,34,female,5,single,7,no,no,no,New York
27962,59,male,4,married,1,no,yes,yes,Phoenix
27963,59,female,4,married,1,no,no,no,Houston
27964,80,male,7,divorced,5,unknown,yes,no,Chicago
27965,33,female,4,married,2,unknown,yes,no,New York
27966,39,female,3,married,2,unknown,yes,yes,Phoenix
27967,39,male,3,married,2,unknown,yes,no,Chicago
27968,39,male,3,married,2,unknown,yes,no,Houston
27969,45,male,4,married,4,no,yes,no,Phoenix
27970,45,female,4,married,4,no,yes,no,Phoenix
27971,44,male,4,single,1,no,yes,no,New York
27972,48,male,3,single,7,no,yes,no,New York
27973,38,male,2,married,2,no,yes,no,Los Angeles
27974,33,female,4,married,3,no,yes,no,Chicago
27975,43,male,9,married,2,unknown,yes,no,New York
27976,31,male,5,married,5,no,yes,no,Houston
27977,43,male,9,married,2,unknown,no,no,Houston
27978,34,male,4,single,4,no,no,no,Chicago
27979,29,male,3,married,7,no,yes,no,Houston
27980,56,female,11,divorced,7,no,no,no,Chicago
27981,30,female,2,single,2,no,yes,no,Phoenix
27982,33,male,4,married,5,no,yes,yes,New York
27983,39,male,3,married,2,no,yes,no,Los Angeles
27984,49,female,3,married,3,no,yes,no,Chicago
27985,33,female,7,single,7,no,yes,yes,Phoenix
27986,33,female,7,single,7,no,yes,no,Chicago
27987,40,male,4,single,4,no,no,no,New York
27988,33,female,7,single,7,no,yes,yes,Los Angeles
27989,33,female,4,married,3,no,yes,no,Chicago
27990,46,male,6,married,3,unknown,yes,no,Houston
27991,29,female,3,single,7,no,no,no,Chicago
27992,29,female,3,single,7,no,yes,no,Los Angeles
27993,29,male,3,single,7,no,no,no,New York
27994,29,female,3,single,7,no,no,yes,New York
27995,63,female,6,married,5,no,yes,no,Chicago
27996,39,female,3,married,2,no,yes,no,Houston
27997,32,female,4,married,4,no,no,no,Los Angeles
27998,27,male,11,married,5,no,unknown,unknown,Phoenix
27999,38,female,3,divorced,7,no,yes,no,New York
28000,44,male,3,married,6,no,no,no,Chicago
28001,32,male,5,married,5,no,yes,no,Phoenix
28002,56,female,11,divorced,7,no,unknown,unknown,Phoenix
28003,43,female,9,married,2,unknown,yes,no,Phoenix
28004,20,male,12,single,6,no,yes,no,Chicago
28005,63,female,6,married,5,no,no,no,Phoenix
28006,34,male,3,single,7,no,no,yes,New York
28007,31,male,5,married,5,no,yes,no,Phoenix
28008,30,female,3,married,7,no,yes,no,Los Angeles
28009,30,female,3,married,7,no,yes,yes,Phoenix
28010,54,male,4,married,5,no,yes,no,Phoenix
28011,54,male,4,married,5,no,no,no,New York
28012,30,female,3,married,7,no,no,no,Chicago
28013,38,male,3,divorced,3,unknown,yes,no,Phoenix
28014,30,male,3,married,7,no,yes,yes,Houston
28015,43,female,2,divorced,2,unknown,yes,no,Phoenix
28016,43,female,2,divorced,2,unknown,no,no,New York
28017,38,male,2,married,4,no,yes,no,Phoenix
28018,30,female,3,married,7,no,yes,no,Los Angeles
28019,39,male,4,single,4,no,yes,no,Los Angeles
28020,41,male,4,married,1,unknown,yes,yes,Chicago
28021,34,male,5,single,5,no,no,no,Phoenix
28022,26,female,2,single,2,no,no,no,Phoenix
28023,30,female,3,married,7,no,no,no,Houston
28024,35,female,4,married,4,unknown,yes,no,Houston
28025,39,female,4,married,4,no,no,no,Chicago
28026,39,female,4,married,4,no,yes,no,Chicago
28027,40,female,4,married,4,unknown,no,no,Los Angeles
28028,39,female,4,single,4,no,no,no,Los Angeles
28029,44,female,4,married,4,unknown,no,no,New York
28030,33,male,3,divorced,2,no,no,no,New York
28031,39,male,2,married,2,no,no,no,Chicago
28032,28,female,5,single,5,no,yes,no,Chicago
28033,55,male,4,divorced,1,unknown,yes,no,Phoenix
28034,42,male,5,divorced,5,no,yes,yes,Los Angeles
28035,33,male,1,unknown,7,no,yes,no,Chicago
28036,28,male,4,single,2,no,no,yes,New York
28037,28,female,4,single,2,no,yes,no,Houston
28038,50,male,2,married,1,unknown,yes,yes,New York
28039,44,male,4,married,7,no,yes,no,Phoenix
28040,28,female,5,single,5,no,no,no,Los Angeles
28041,28,female,5,single,5,no,yes,no,Chicago
28042,30,female,3,married,7,no,no,no,New York
28043,32,male,5,single,7,no,yes,no,New York
28044,28,female,4,single,2,no,yes,no,Houston
28045,46,female,7,married,7,no,no,no,Houston
28046,42,male,3,married,4,no,yes,no,Los Angeles
28047,28,female,4,single,2,no,yes,yes,New York
28048,39,female,4,single,4,no,yes,no,Houston
28049,49,female,3,married,3,unknown,yes,no,Los Angeles
28050,50,female,9,single,4,no,no,no,Phoenix
28051,44,female,3,divorced,7,no,no,no,Houston
28052,31,female,4,single,4,no,no,no,Houston
28053,39,female,5,married,5,no,no,no,New York
28054,38,female,2,married,4,no,no,yes,Phoenix
28055,28,male,4,single,2,no,yes,no,Phoenix
28056,28,male,4,single,2,no,yes,no,Los Angeles
28057,30,male,3,married,7,no,no,yes,Houston
28058,32,male,4,married,4,no,yes,no,Chicago
28059,24,male,5,single,7,no,yes,no,New York
28060,39,male,3,divorced,7,no,no,no,New York
28061,40,female,2,married,2,no,yes,no,Los Angeles
28062,42,female,5,divorced,5,no,yes,no,Los Angeles
28063,45,female,4,married,1,unknown,yes,no,Los Angeles
28064,53,female,4,divorced,2,no,yes,no,Houston
28065,49,male,9,divorced,6,unknown,yes,no,Houston
28066,32,male,4,married,4,no,unknown,unknown,Phoenix
28067,26,male,3,single,7,no,yes,no,Houston
28068,32,female,4,married,4,no,yes,no,New York
28069,26,female,11,single,2,no,yes,no,New York
28070,26,male,11,single,2,no,no,yes,Phoenix
28071,49,female,1,married,1,no,no,no,Houston
28072,30,female,5,married,7,no,yes,no,Los Angeles
28073,42,female,3,married,2,no,no,no,Phoenix
28074,37,female,7,married,2,no,yes,no,Chicago
28075,51,male,5,divorced,5,no,yes,no,New York
28076,51,female,5,divorced,5,no,yes,yes,Phoenix
28077,40,female,2,married,2,no,yes,no,Houston
28078,31,male,3,married,7,no,no,no,Houston
28079,30,female,5,single,2,no,no,no,Los Angeles
28080,33,female,2,divorced,2,no,no,yes,Phoenix
28081,39,male,11,married,2,no,no,no,Houston
28082,44,female,2,married,2,no,yes,no,Phoenix
28083,33,female,2,divorced,2,no,yes,yes,Chicago
28084,32,male,4,married,4,no,yes,yes,Houston
28085,32,male,4,married,4,no,no,no,Los Angeles
28086,54,male,1,married,6,no,yes,no,Chicago
28087,55,male,6,married,2,no,yes,no,Phoenix
28088,49,female,9,divorced,6,unknown,no,no,Chicago
28089,50,female,3,married,5,unknown,yes,no,New York
28090,33,male,11,married,2,no,yes,no,New York
28091,50,female,3,married,6,no,yes,no,New York
28092,39,male,4,married,3,no,no,no,Los Angeles
28093,56,female,7,married,7,no,no,no,Phoenix
28094,54,male,1,married,6,no,yes,no,Houston
28095,45,male,4,married,4,unknown,yes,no,Los Angeles
28096,36,female,4,married,4,no,unknown,unknown,Houston
28097,48,male,3,married,2,no,yes,no,Los Angeles
28098,48,female,3,married,2,no,no,no,Phoenix
28099,32,female,2,married,2,no,no,no,Los Angeles
28100,43,female,7,married,7,unknown,no,no,Phoenix
28101,32,male,2,married,2,no,no,no,Los Angeles
28102,34,male,4,single,4,no,no,no,New York
28103,49,male,2,married,3,no,no,yes,Houston
28104,50,female,4,married,1,no,yes,no,Houston
28105,39,female,11,married,2,no,no,no,Chicago
28106,37,female,3,married,2,no,yes,no,Chicago
28107,32,female,4,married,3,no,yes,yes,Phoenix
28108,44,male,7,divorced,7,no,yes,no,Phoenix
28109,44,male,7,divorced,7,no,no,no,New York
28110,31,female,5,single,2,no,yes,no,Chicago
28111,47,male,5,married,2,no,yes,no,Phoenix
28112,36,female,2,single,2,no,no,yes,Chicago
28113,47,female,4,married,4,no,no,yes,New York
28114,46,male,7,married,2,unknown,yes,no,Chicago
28115,41,male,3,married,3,no,no,no,New York
28116,51,male,5,divorced,5,no,no,no,Houston
28117,37,male,3,married,7,no,yes,no,New York
28118,40,male,2,married,2,no,yes,no,New York
28119,49,male,2,married,3,no,yes,no,Houston
28120,38,female,11,married,5,no,yes,yes,Chicago
28121,46,male,4,married,4,unknown,yes,yes,Los Angeles
28122,42,male,7,married,6,no,yes,no,Houston
28123,41,male,8,married,4,no,no,yes,Los Angeles
28124,50,male,7,divorced,7,unknown,no,no,New York
28125,41,female,8,married,4,no,yes,no,Phoenix
28126,45,male,3,married,2,no,yes,no,Phoenix
28127,40,female,7,married,7,no,yes,no,Chicago
28128,25,female,5,single,5,no,no,yes,Houston
28129,40,female,2,single,2,no,no,no,Phoenix
28130,37,female,5,divorced,4,no,yes,no,Los Angeles
28131,38,female,3,single,2,no,yes,no,Houston
28132,55,female,7,divorced,7,no,no,yes,Chicago
28133,53,female,4,married,1,unknown,yes,no,Houston
28134,31,female,5,married,5,no,no,no,Houston
28135,26,female,3,married,2,no,yes,no,Chicago
28136,56,female,6,married,3,no,yes,no,Houston
28137,55,male,6,married,1,no,yes,no,Phoenix
28138,65,female,6,married,7,no,yes,no,Chicago
28139,34,female,3,married,3,no,yes,no,New York
28140,55,female,7,divorced,7,no,yes,no,Chicago
28141,55,male,5,married,5,no,no,no,New York
28142,44,female,4,married,2,no,no,no,Los Angeles
28143,24,male,3,single,7,no,yes,no,Los Angeles
28144,46,female,9,single,7,unknown,no,no,Phoenix
28145,42,male,5,married,4,no,no,yes,Phoenix
28146,46,male,2,divorced,2,no,no,no,New York
28147,41,male,8,married,4,no,yes,no,Phoenix
28148,44,male,5,married,6,no,yes,no,Houston
28149,40,male,2,married,6,unknown,no,no,Chicago
28150,45,female,4,single,4,no,yes,no,Chicago
28151,45,female,4,single,4,no,no,no,Phoenix
28152,55,female,1,married,1,no,no,no,Phoenix
28153,24,male,12,single,7,no,no,no,Chicago
28154,55,male,1,married,1,no,yes,no,Los Angeles
28155,40,male,4,divorced,3,no,no,no,Phoenix
28156,26,male,3,married,2,no,no,no,Houston
28157,55,male,1,married,1,no,yes,no,Chicago
28158,26,male,3,married,2,no,yes,no,Phoenix
28159,58,female,6,divorced,2,no,yes,no,Los Angeles
28160,55,male,5,married,5,no,yes,no,New York
28161,43,male,2,married,5,no,no,no,Los Angeles
28162,32,female,4,married,4,no,no,no,Phoenix
28163,32,male,4,married,4,no,unknown,unknown,Phoenix
28164,35,male,5,married,5,no,yes,no,Los Angeles
28165,48,male,3,single,2,no,no,no,New York
28166,40,female,2,married,2,no,no,no,Houston
28167,57,female,4,married,2,no,yes,yes,Los Angeles
28168,34,female,4,married,4,unknown,yes,no,Houston
28169,29,female,5,single,5,no,yes,no,Chicago
28170,37,female,4,married,3,no,yes,no,Houston
28171,38,male,4,married,4,no,no,no,Los Angeles
28172,42,male,5,married,4,no,no,no,Phoenix
28173,53,male,4,married,1,unknown,no,no,Los Angeles
28174,38,male,4,married,4,no,no,yes,New York
28175,46,female,4,married,4,unknown,yes,no,New York
28176,51,female,3,divorced,5,no,no,yes,Phoenix
28177,56,male,7,married,7,no,no,no,Phoenix
28178,60,male,6,divorced,1,no,no,no,Phoenix
28179,19,male,12,single,4,no,no,no,New York
28180,32,male,5,single,7,no,yes,no,New York
28181,57,male,4,married,2,no,yes,no,Chicago
28182,39,female,5,married,3,no,yes,no,Chicago
28183,43,female,4,married,4,unknown,no,no,Houston
28184,43,male,4,married,4,unknown,yes,yes,Houston
28185,35,male,3,married,2,no,no,no,Los Angeles
28186,34,female,3,single,2,no,no,no,Chicago
28187,44,male,5,divorced,5,no,no,no,Los Angeles
28188,39,female,4,married,1,no,no,no,Chicago
28189,35,male,4,married,4,no,no,no,Chicago
28190,41,male,3,married,7,no,yes,no,Houston
28191,22,male,12,single,2,no,no,no,Chicago
28192,41,male,3,married,7,no,yes,yes,Houston
28193,41,male,3,married,7,no,no,no,Los Angeles
28194,40,female,4,married,4,no,no,yes,Los Angeles
28195,40,female,4,married,4,no,no,no,Los Angeles
28196,46,female,3,divorced,2,no,no,no,Los Angeles
28197,45,female,2,married,5,no,no,no,Houston
28198,40,male,9,married,5,unknown,no,no,Houston
28199,36,female,4,married,4,no,yes,no,New York
28200,39,male,9,married,5,no,no,yes,Chicago
28201,57,male,4,married,2,no,yes,no,New York
28202,36,female,3,divorced,2,no,no,no,Chicago
28203,47,female,4,single,1,unknown,no,no,New York
28204,45,male,7,divorced,7,no,no,no,Phoenix
28205,34,female,3,single,2,no,yes,yes,Los Angeles
28206,41,male,3,married,3,unknown,no,no,New York
28207,46,male,5,married,3,no,no,no,Chicago
28208,32,male,5,single,7,no,no,no,Los Angeles
28209,40,female,5,married,5,no,yes,no,Chicago
28210,31,female,4,married,4,unknown,yes,no,Phoenix
28211,40,female,5,married,5,no,no,no,Phoenix
28212,39,male,3,married,2,no,yes,no,Los Angeles
28213,66,female,6,single,7,no,yes,no,Los Angeles
28214,42,male,5,divorced,5,no,yes,no,New York
28215,19,female,12,single,4,no,yes,no,Phoenix
28216,41,female,4,married,4,no,yes,no,Chicago
28217,42,male,5,divorced,5,no,no,no,New York
28218,34,male,7,married,7,no,yes,no,New York
28219,28,female,12,single,7,no,yes,no,Houston
28220,32,male,3,single,7,no,no,no,Phoenix
28221,72,male,6,married,1,no,unknown,unknown,Houston
28222,72,male,6,married,1,no,no,no,Los Angeles
28223,38,female,2,divorced,2,unknown,yes,no,Los Angeles
28224,31,female,4,married,4,no,no,no,Chicago
28225,36,male,4,married,4,no,yes,yes,Houston
28226,32,male,5,single,7,no,no,no,Phoenix
28227,45,male,2,married,2,no,no,no,Houston
28228,38,female,2,divorced,2,unknown,no,no,Los Angeles
28229,45,male,2,married,2,no,yes,no,New York
28230,38,female,2,divorced,2,unknown,yes,no,Phoenix
28231,43,male,3,single,2,no,no,no,New York
28232,57,male,4,married,4,no,no,no,Los Angeles
28233,35,male,8,divorced,7,no,yes,yes,Phoenix
28234,35,male,8,divorced,7,no,no,no,Houston
28235,40,female,6,single,1,no,yes,yes,Los Angeles
28236,46,female,2,married,6,no,yes,no,Houston
28237,25,female,12,single,2,no,no,no,Chicago
28238,36,female,9,single,7,no,no,yes,Chicago
28239,39,male,5,married,3,no,no,no,Chicago
28240,44,female,4,married,4,no,no,no,Chicago
28241,40,female,2,married,2,no,yes,no,New York
28242,40,male,4,married,2,no,no,no,Chicago
28243,41,male,4,married,4,no,no,no,Houston
28244,59,male,2,married,2,no,yes,no,Houston
28245,44,female,2,divorced,2,no,no,no,Los Angeles
28246,44,male,2,divorced,2,no,no,no,Chicago
28247,44,male,2,divorced,2,no,yes,yes,Chicago
28248,38,male,4,married,1,no,no,no,Chicago
28249,38,female,4,married,1,no,no,no,Houston
28250,38,male,3,divorced,2,no,no,no,Los Angeles
28251,33,male,4,single,5,no,no,no,New York
28252,55,female,5,married,2,no,yes,yes,New York
28253,59,male,6,married,1,no,no,no,Los Angeles
28254,43,male,3,single,2,no,no,no,Los Angeles
28255,40,female,4,married,2,no,no,no,Houston
28256,36,male,11,married,2,no,yes,no,Chicago
28257,44,male,4,single,4,no,yes,no,Phoenix
28258,27,female,5,married,5,no,yes,yes,Houston
28259,27,male,5,single,4,no,no,yes,Houston
28260,46,male,2,married,2,no,no,no,Los Angeles
28261,25,female,12,single,2,no,yes,no,Chicago
28262,25,male,12,single,2,no,yes,no,Los Angeles
28263,34,female,2,married,2,no,yes,no,Chicago
28264,27,female,5,single,4,no,yes,no,Los Angeles
28265,27,female,5,single,4,no,yes,no,Chicago
28266,43,male,5,single,5,unknown,yes,no,New York
28267,40,female,1,married,4,no,yes,yes,Los Angeles
28268,32,female,5,single,7,no,no,no,Phoenix
28269,55,female,3,divorced,7,no,yes,no,Chicago
28270,27,female,3,single,7,no,yes,yes,Chicago
28271,55,female,3,divorced,7,no,yes,no,Phoenix
28272,61,female,6,married,7,no,yes,no,Phoenix
28273,46,female,4,divorced,4,no,no,yes,Los Angeles
28274,48,male,5,married,5,no,no,no,Phoenix
28275,29,male,5,married,7,no,yes,no,New York
28276,32,male,5,single,7,no,no,no,New York
28277,41,male,4,married,1,no,yes,no,Phoenix
28278,41,male,4,married,1,no,yes,no,Houston
28279,27,female,5,single,4,no,yes,no,Phoenix
28280,25,male,8,single,5,no,yes,no,Phoenix
28281,25,male,8,single,5,no,no,no,New York
28282,49,male,4,divorced,1,unknown,no,no,Houston
28283,27,male,5,single,4,no,yes,no,Houston
28284,39,female,4,married,4,no,yes,no,Los Angeles
28285,39,male,4,married,4,no,yes,no,Houston
28286,27,female,5,single,4,no,no,yes,Los Angeles
28287,37,female,5,married,7,no,yes,no,Houston
28288,29,female,4,single,2,no,yes,yes,Los Angeles
28289,39,male,4,married,4,unknown,no,yes,New York
28290,34,male,2,married,2,no,no,no,Chicago
28291,39,female,4,married,4,unknown,yes,no,New York
28292,46,female,4,divorced,3,unknown,no,no,New York
28293,38,male,3,married,2,no,no,yes,New York
28294,48,male,4,married,4,no,yes,no,Chicago
28295,36,male,7,married,7,no,no,yes,Houston
28296,36,female,1,married,4,no,yes,no,Chicago
28297,63,female,6,married,6,no,no,no,Los Angeles
28298,63,female,6,married,6,no,yes,no,Los Angeles
28299,37,female,4,married,1,no,yes,no,New York
28300,50,female,3,married,7,no,unknown,unknown,Chicago
28301,39,male,4,married,4,unknown,yes,yes,Chicago
28302,47,female,8,divorced,4,no,no,no,Los Angeles
28303,63,male,6,married,6,no,no,no,Houston
28304,28,male,3,married,7,no,yes,no,Los Angeles
28305,51,male,3,single,7,no,yes,yes,New York
28306,29,male,3,married,7,no,yes,yes,Phoenix
28307,25,male,3,single,5,no,yes,no,Houston
28308,47,male,11,married,2,no,no,yes,Los Angeles
28309,25,female,3,single,5,no,yes,no,Los Angeles
28310,29,male,5,married,7,no,unknown,unknown,Chicago
28311,31,male,2,married,2,no,no,yes,Chicago
28312,36,female,7,married,7,no,no,yes,New York
28313,82,male,6,married,6,no,no,no,Phoenix
28314,27,female,5,single,4,no,no,no,Los Angeles
28315,46,male,2,married,2,no,yes,no,Chicago
28316,24,female,2,single,2,no,yes,no,Houston
28317,47,female,3,single,7,no,no,no,Phoenix
28318,35,female,3,single,7,no,yes,no,Phoenix
28319,38,female,3,married,2,no,no,no,Chicago
28320,24,male,12,single,2,no,yes,no,Los Angeles
28321,64,female,5,married,5,no,yes,no,Houston
28322,35,female,3,married,2,no,yes,no,New York
28323,40,male,2,divorced,2,no,yes,no,New York
28324,42,female,4,married,3,no,yes,yes,Chicago
28325,35,female,5,divorced,5,no,yes,no,Phoenix
28326,40,male,3,divorced,7,no,yes,no,Houston
28327,35,male,5,divorced,5,no,yes,no,Chicago
28328,35,female,5,divorced,5,no,yes,no,Houston
28329,35,male,2,divorced,4,no,no,no,Houston
28330,34,male,2,married,2,no,no,no,Los Angeles
28331,29,male,3,single,7,no,yes,no,New York
28332,37,male,4,married,1,no,no,no,Phoenix
28333,34,female,3,single,5,no,no,no,Chicago
28334,52,male,4,married,1,no,yes,no,Phoenix
28335,46,male,4,divorced,4,no,no,no,Houston
28336,37,male,5,married,5,unknown,yes,yes,Los Angeles
28337,34,female,2,divorced,2,no,yes,yes,Houston
28338,58,female,6,married,7,no,unknown,unknown,New York
28339,40,female,3,divorced,7,no,no,no,Phoenix
28340,27,male,5,single,4,no,yes,no,Houston
28341,22,female,7,single,7,no,yes,no,Houston
28342,64,female,5,married,5,no,yes,no,Chicago
28343,39,male,4,married,4,no,yes,no,Chicago
28344,25,male,8,single,5,no,no,yes,New York
28345,35,male,2,married,2,unknown,yes,no,Houston
28346,43,male,2,married,2,no,yes,no,Los Angeles
28347,34,female,2,married,2,no,yes,no,Los Angeles
28348,46,male,5,married,3,unknown,yes,no,Los Angeles
28349,47,male,3,married,6,no,no,yes,Chicago
28350,39,male,2,married,4,unknown,yes,yes,Houston
28351,38,male,2,single,2,no,yes,no,New York
28352,41,male,4,married,1,no,yes,no,New York
28353,29,male,3,single,7,no,no,no,New York
28354,33,female,3,single,7,no,no,no,Houston
28355,30,female,8,single,4,no,no,no,Los Angeles
28356,46,female,2,married,2,no,yes,no,Houston
28357,43,male,9,married,2,unknown,yes,no,Chicago
28358,29,male,3,married,7,no,yes,no,New York
28359,59,female,3,married,2,no,yes,no,Chicago
28360,31,female,3,single,7,no,yes,no,Chicago
28361,20,male,12,single,2,no,yes,no,Chicago
28362,36,male,3,single,7,no,yes,no,Los Angeles
28363,37,female,4,divorced,4,unknown,yes,no,Los Angeles
28364,31,female,3,single,7,no,yes,no,Chicago
28365,21,female,2,single,2,no,yes,no,Los Angeles
28366,41,male,3,married,7,unknown,yes,yes,Los Angeles
28367,52,female,3,married,2,no,no,no,Los Angeles
28368,21,female,2,single,2,no,yes,yes,Houston
28369,41,male,3,single,7,no,yes,no,Chicago
28370,28,male,2,single,2,no,no,no,Los Angeles
28371,46,female,5,single,4,no,yes,no,Phoenix
28372,43,female,3,divorced,2,no,unknown,unknown,Houston
28373,43,female,5,married,5,no,no,no,Los Angeles
28374,36,male,3,single,7,no,yes,no,Los Angeles
28375,59,female,4,married,1,unknown,yes,no,Chicago
28376,44,female,7,divorced,7,no,yes,no,Phoenix
28377,24,male,3,single,5,no,yes,no,Houston
28378,35,male,2,married,4,no,yes,no,Los Angeles
28379,32,female,9,single,7,no,no,no,Phoenix
28380,35,male,2,married,4,no,no,no,Chicago
28381,43,female,3,divorced,2,no,yes,no,Houston
28382,33,female,5,single,7,no,no,no,Phoenix
28383,38,female,2,married,4,no,yes,no,Chicago
28384,38,female,5,married,2,no,no,no,Los Angeles
28385,37,female,5,divorced,5,no,yes,no,Chicago
28386,32,female,2,divorced,2,no,no,no,Los Angeles
28387,35,female,11,married,7,unknown,yes,no,Houston
28388,33,male,5,single,7,no,unknown,unknown,Los Angeles
28389,67,male,6,married,7,no,yes,no,New York
28390,33,female,5,single,7,no,no,no,Phoenix
28391,40,male,9,married,7,no,yes,no,New York
28392,40,male,9,married,7,no,yes,no,Chicago
28393,41,male,5,married,7,unknown,no,yes,Los Angeles
28394,32,female,4,married,2,no,yes,no,Phoenix
28395,51,male,2,married,2,unknown,no,no,Los Angeles
28396,41,female,5,married,7,unknown,yes,yes,New York
28397,48,female,4,married,4,unknown,yes,yes,Phoenix
28398,33,female,2,divorced,7,no,yes,no,Phoenix
28399,36,female,3,married,7,no,yes,no,Chicago
28400,45,male,3,married,2,no,no,yes,Houston
28401,33,female,5,single,7,no,yes,no,Chicago
28402,33,male,5,single,7,no,yes,no,Phoenix
28403,30,male,9,single,7,no,no,no,Los Angeles
28404,30,male,9,single,7,no,yes,no,New York
28405,30,male,9,single,7,no,yes,no,Los Angeles
28406,30,female,9,single,7,no,no,no,Los Angeles
28407,30,male,9,single,7,no,yes,no,Chicago
28408,30,male,9,single,7,no,no,no,Phoenix
28409,30,male,9,single,7,no,no,no,Los Angeles
28410,45,female,3,single,6,no,yes,no,Houston
28411,35,male,2,married,2,no,yes,no,Phoenix
28412,52,male,3,married,7,no,yes,no,Chicago
28413,42,male,9,married,7,no,yes,no,Chicago
28414,30,male,4,married,1,no,yes,no,Chicago
28415,37,female,5,divorced,5,no,yes,no,New York
28416,46,male,5,single,4,no,no,no,Phoenix
28417,49,male,4,married,3,unknown,yes,yes,New York
28418,33,female,9,married,7,no,yes,no,Los Angeles
28419,30,female,9,single,7,no,no,no,New York
28420,52,female,3,married,2,no,yes,no,Houston
28421,45,female,11,divorced,7,no,yes,no,Houston
28422,33,female,5,single,7,no,yes,no,Chicago
28423,50,female,4,married,2,unknown,no,no,Chicago
28424,30,female,9,single,7,no,yes,no,Chicago
28425,36,male,6,married,2,no,yes,no,Phoenix
28426,41,male,4,married,4,no,unknown,unknown,Los Angeles
28427,47,female,5,divorced,5,no,no,no,Phoenix
28428,54,female,9,married,4,no,yes,no,New York
28429,43,female,11,married,2,no,yes,no,New York
28430,28,female,2,single,2,no,yes,no,Los Angeles
28431,46,female,5,single,4,no,no,no,Chicago
28432,45,female,3,married,7,no,yes,yes,Phoenix
28433,36,female,3,single,7,no,no,no,Phoenix
28434,48,female,4,married,1,unknown,yes,no,Phoenix
28435,29,male,4,married,4,no,yes,no,Los Angeles
28436,41,male,3,married,7,unknown,yes,yes,Los Angeles
28437,40,male,2,married,3,unknown,no,no,Houston
28438,36,female,4,married,4,no,yes,no,Houston
28439,57,female,2,married,2,no,yes,no,New York
28440,37,male,4,married,5,no,no,no,Houston
28441,33,female,2,married,2,no,yes,no,Phoenix
28442,30,female,3,single,7,no,yes,no,Houston
28443,26,male,8,single,7,no,yes,no,Los Angeles
28444,41,male,5,married,2,no,yes,yes,Phoenix
28445,36,female,4,married,1,unknown,no,no,Phoenix
28446,36,female,4,married,4,no,no,no,New York
28447,34,male,9,single,7,no,no,no,Los Angeles
28448,30,female,3,married,7,no,no,no,Phoenix
28449,24,male,3,single,2,no,yes,no,Los Angeles
28450,41,male,5,married,5,no,yes,no,Los Angeles
28451,41,male,3,divorced,7,no,no,no,Houston
28452,34,male,3,married,7,no,yes,no,Los Angeles
28453,42,male,3,single,5,no,yes,no,Los Angeles
28454,42,female,3,single,5,no,no,no,Los Angeles
28455,45,male,4,married,4,unknown,yes,no,Chicago
28456,37,male,3,single,7,no,no,no,Chicago
28457,73,male,6,divorced,1,no,no,yes,Los Angeles
28458,45,female,4,married,4,unknown,yes,no,Phoenix
28459,34,female,3,single,7,no,yes,no,Los Angeles
28460,38,male,4,married,4,no,no,no,Los Angeles
28461,34,female,3,single,7,no,yes,no,Los Angeles
28462,46,male,3,married,5,no,yes,no,New York
28463,34,male,3,single,7,no,yes,no,Chicago
28464,42,male,2,single,3,no,yes,yes,Houston
28465,59,male,4,married,4,no,no,no,Los Angeles
28466,46,male,4,divorced,4,no,yes,no,Los Angeles
28467,34,female,9,single,7,no,yes,no,New York
28468,34,male,3,single,7,no,no,no,Chicago
28469,35,female,4,married,4,no,yes,no,Chicago
28470,34,male,3,single,7,no,no,no,Chicago
28471,34,female,8,single,7,no,yes,no,Los Angeles
28472,24,male,2,single,2,no,yes,no,Houston
28473,48,female,4,single,4,no,yes,no,Los Angeles
28474,34,male,3,single,7,no,yes,yes,Los Angeles
28475,24,female,2,single,2,no,yes,no,Chicago
28476,48,female,4,single,4,no,yes,no,New York
28477,24,female,2,single,2,no,yes,no,Houston
28478,24,female,2,single,2,no,yes,no,Houston
28479,59,male,6,married,7,no,no,no,Chicago
28480,47,female,9,married,4,no,yes,no,Chicago
28481,34,female,9,single,7,no,no,no,Phoenix
28482,24,female,2,single,2,no,yes,no,Phoenix
28483,24,male,2,single,2,no,no,no,Houston
28484,55,male,3,single,2,no,yes,no,Chicago
28485,30,female,3,single,7,no,no,yes,New York
28486,55,male,3,married,2,no,no,no,Phoenix
